job_code,job_title,job_title_en,category_code,sector_code,sector_name,adjustment_type,onet_source,reliability,total,human_centric_pct,ai_assisted_pct,agentic_potential_pct,high_automation_pct,mixed_pct,dominant_category,adjustment_applied
81213-100,"Biomed. Fachanalytiker/in - klinische Chemie, Pathobiochemie","Biomedical analyst - clinical chemistry, pathobiochemistry",81213,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81213-111,"Biomed. Fachanalytiker/in - molekulare Biologie, Diagnostik","Biomedical analyst - molecular biology, diagnostics",81213,8,Health & Education,onet_technical_added,Data Scientists,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81213-112,"Biomed. Fachanalytiker/in -med. Mikrobio., Virolog., Hygiene","Biomedical analyst - medical microbiology, virology, hygiene",81213,8,Health & Education,onet_technical_added,Data Scientists,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83394-107,Bischof/Bischöfin,Bishop,83394,8,Health & Education,none,,HIGH,13.0,92.3,7.7,0.0,0.0,0.0,Human-Centric,none
81713-102,Bobath-Therapeut/in,Bobath therapist,81713,8,Health & Education,none,,HIGH,14.0,85.7,7.1,7.1,0.0,0.0,Human-Centric,none
84583-122,Boxlehrer/in,Boxing instructor,84583,8,Health & Education,none,,HIGH,8.0,75.0,0.0,0.0,0.0,25.0,Human-Centric,none
83383-100,CVJM-Sekretär/in,YMCA secretary,83383,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,5.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81494-100,Chefarzt/-ärztin,Chief physician,81494,8,Health & Education,none,,HIGH,9.0,55.6,33.3,11.1,0.0,0.0,Human-Centric,none
82393-103,Chefmaskenbildner/in,Chief makeup artist,82393,8,Health & Education,none,,HIGH,8.0,87.5,12.5,0.0,0.0,0.0,Human-Centric,none
81713-126,Chiropraktiker/in,Chiropractor,81713,8,Health & Education,none,,HIGH,14.0,85.7,7.1,7.1,0.0,0.0,Human-Centric,none
82312-104,Damenfriseur/in,Ladies' Hairdresser,82312,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,7.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83394-105,Dekan/in (Geistliche/r),Dean (Clergy),83394,8,Health & Education,none,,HIGH,13.0,92.3,7.7,0.0,0.0,0.0,Human-Centric,none
81113-101,Dentalhygieniker/in,Dental Hygienist,81113,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81784-101,Diabetes- und Gesundheitswissenschaftler/in,Diabetes and Health Scientist,81784,8,Health & Education,none,,MEDIUM,6.0,33.3,33.3,0.0,0.0,33.3,Human-Centric,none
81782-101,Diabetesassistent/in,Diabetes Assistant,81782,8,Health & Education,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
81783-103,Diabetesberater/in,Diabetes Counselor,81783,8,Health & Education,none,,HIGH,9.0,88.9,11.1,0.0,0.0,0.0,Human-Centric,none
83323-104,Diakon (katholisch),Deacon (Catholic),83323,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,8.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83323-101,Diakon/in (Sozialarbeit),Deacon (Social Work),83323,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,8.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83323-103,Diakon/in (evangelisch),Deacon (Protestant),83323,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,8.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83323-100,Diakonisse (Sozialarbeit),Deaconess (Social Work),83323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,8.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81894-103,Director Regulatory Affairs (Pharma/Life Science),Director Regulatory Affairs (Pharma/Life Science),81894,8,Health & Education,none,,HIGH,11.0,72.7,27.3,0.0,0.0,0.0,Human-Centric,none
81762-100,Diätassistent/in,Dietetic Assistant,81762,8,Health & Education,none,,HIGH,8.0,62.5,12.5,12.5,0.0,12.5,Human-Centric,none
82233-100,Diätberater/in,Diet Counselor,82233,8,Health & Education,none,,HIGH,8.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
83143-103,Dorfhelfer/in,Village Helper,83143,8,Health & Education,none,,HIGH,11.0,72.7,18.2,9.1,0.0,0.0,Human-Centric,none
84304-100,Dozent/in - Hochschulen und Akademien,Lecturer - Universities and Academies,84304,8,Health & Education,none,,HIGH,15.0,66.7,26.7,6.7,0.0,0.0,Human-Centric,none
84304-206,Dozent/in - Musikberufe,Lecturer - Music Professions,84304,8,Health & Education,none,,HIGH,15.0,66.7,26.7,6.7,0.0,0.0,Human-Centric,none
84144-100,Dozent/in - Waldorflehrerseminar,Lecturer - Waldorf Teacher Seminary,84144,8,Health & Education,none,,HIGH,15.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81222-102,EEG-Assistent/in,EEG Assistant,81222,8,Health & Education,none,,HIGH,9.0,88.9,11.1,0.0,0.0,0.0,Human-Centric,none
81394-135,Einsatzleiter/in (Rettungsdienst),Operations Manager (Emergency Services),81394,8,Health & Education,none,,HIGH,11.0,45.5,36.4,9.1,0.0,9.1,Human-Centric,none
81474-104,Epithetiker/in,Prosthetist,81474,8,Health & Education,none,,HIGH,15.0,80.0,20.0,0.0,0.0,0.0,Human-Centric,none
81723-101,Ergotherapeut/in,Occupational Therapist,81723,8,Health & Education,none,,HIGH,17.0,88.2,11.8,0.0,0.0,0.0,Human-Centric,none
81724-101,Ergotherapeut/in (Hochschule),Occupational Therapist (University),81724,8,Health & Education,none,,MEDIUM,10.0,50.0,10.0,0.0,0.0,40.0,Human-Centric,none
82233-103,Ernährungs- und Fitnessberater/in (Gesundheit/Sport),Nutrition and Fitness Consultant (Health/Sports),82233,8,Health & Education,none,,HIGH,8.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
82232-101,Ernährungsassistent/in,Nutrition Assistant,82232,8,Health & Education,none,,HIGH,6.0,83.3,16.7,0.0,0.0,0.0,Human-Centric,none
82233-101,Ernährungsberater/in,Nutrition Consultant,82233,8,Health & Education,none,,HIGH,8.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
81763-100,Ernährungstherapeut/in,Nutrition Therapist,81763,8,Health & Education,none,,HIGH,7.0,42.9,28.6,14.3,0.0,14.3,Human-Centric,none
83194-103,Erwachsenenheimleiter/in,Adult Care Home Director,83194,8,Health & Education,none,,HIGH,14.0,64.3,21.4,14.3,0.0,0.0,Human-Centric,none
83113-100,Erzieher/in,Educator/Childcare Worker,83113,8,Health & Education,none,,HIGH,13.0,69.2,7.7,0.0,0.0,23.1,Human-Centric,none
83113-101,Erzieher/in - Jugend- und Heimerziehung,Educator - Youth and Residential Care,83113,8,Health & Education,none,,HIGH,13.0,69.2,7.7,0.0,0.0,23.1,Human-Centric,none
83133-124,Erzieher/in - sonderpädagogische Einrichtungen,Educator - Special Needs Facilities,83133,8,Health & Education,none,,HIGH,14.0,92.9,0.0,0.0,0.0,7.1,Human-Centric,none
83154-103,Erziehungsberater/in,Educational Counselor,83154,8,Health & Education,none,,HIGH,12.0,91.7,0.0,8.3,0.0,0.0,Human-Centric,none
84483-101,Eurythmielehrer/in,Eurythmy Teacher,84483,8,Health & Education,none,,HIGH,10.0,60.0,10.0,10.0,10.0,10.0,Human-Centric,none
84483-117,Eurythmist/in,Eurythmist,84483,8,Health & Education,none,,HIGH,10.0,60.0,10.0,10.0,10.0,10.0,Human-Centric,none
81783-102,Eutonietherapeut/in,Eutony Therapist,81783,8,Health & Education,none,,HIGH,9.0,88.9,11.1,0.0,0.0,0.0,Human-Centric,none
83314-105,Evangelische/r Pfarrer/in,Protestant Pastor,83314,8,Health & Education,none,,HIGH,10.0,90.0,0.0,0.0,0.0,10.0,Human-Centric,none
81143-101,Fachagrarwirt/in - Besamungswesen,Agricultural Specialist - Artificial Insemination,81143,8,Health & Education,none,,HIGH,8.0,87.5,0.0,0.0,0.0,12.5,Human-Centric,none
82103-101,Fachaltenpfleger/in,Specialist Geriatric Nurse,82103,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,4.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
82183-106,Fachaltenpfleger/in - Onkologie,Specialist Geriatric Nurse - Oncology,82183,8,Health & Education,none,,HIGH,6.0,83.3,0.0,0.0,16.7,0.0,Human-Centric,none
82183-107,Fachaltenpfleger/in - Palliativ- und Hospizpflege,Specialist Geriatric Nurse - Palliative and Hospice Care,82183,8,Health & Education,none,,HIGH,6.0,83.3,0.0,0.0,16.7,0.0,Human-Centric,none
82183-103,Fachaltenpfleger/in - Psychiatrie,Specialist Geriatric Nurse - Psychiatry,82183,8,Health & Education,none,,HIGH,6.0,83.3,0.0,0.0,16.7,0.0,Human-Centric,none
82183-102,Fachaltenpfleger/in - klinische Geriatrie/Rehabilitation,Specialist Geriatric Nurse - Clinical Geriatrics/Rehabilitation,82183,8,Health & Education,none,,HIGH,6.0,83.3,0.0,0.0,16.7,0.0,Human-Centric,none
81804-106,Fachapotheker/in,Specialist Pharmacist,81804,8,Health & Education,none,,HIGH,18.0,72.2,27.8,0.0,0.0,0.0,Human-Centric,none
81434-100,Facharzt/-ärztin - Allgemeinchirurgie,Specialist Doctor - General Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81404-101,Facharzt/-ärztin - Allgemeinmedizin (Hausarzt/-ärztin),Specialist Doctor - General Medicine (General Practitioner),81404,8,Health & Education,none,,HIGH,10.0,70.0,20.0,0.0,0.0,10.0,Human-Centric,none
81214-127,Facharzt/-ärztin - Anatomie,Specialist Doctor - Anatomy,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81454-100,Facharzt/-ärztin - Anästhesiologie,Specialist Doctor - Anesthesiology,81454,8,Health & Education,none,,HIGH,15.0,73.3,26.7,0.0,0.0,0.0,Human-Centric,none
81484-102,Facharzt/-ärztin - Arbeitsmedizin,Specialist Doctor - Occupational Medicine,81484,8,Health & Education,onet_social_added,DEFAULT,ADJUSTED_ONET,1.0,28.0,72.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81444-101,Facharzt/-ärztin - Augenheilkunde,Specialist Doctor - Ophthalmology,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81214-100,Facharzt/-ärztin - Biochemie,Specialist Doctor - Biochemistry,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81444-102,Facharzt/-ärztin - Frauenheilkunde und Geburtshilfe,Specialist Doctor - Gynecology and Obstetrics,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81434-105,Facharzt/-ärztin - Gefäßchirurgie,Specialist Doctor - Vascular Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81444-100,Facharzt/-ärztin - Hals-Nasen-Ohrenheilkunde,Specialist Doctor - Otolaryngology,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81444-103,Facharzt/-ärztin - Haut- und Geschlechtskrankheiten,Specialist Doctor - Dermatology and Venereology,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81434-101,Facharzt/-ärztin - Herzchirurgie,Specialist Doctor - Cardiac Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81484-103,Facharzt/-ärztin - Humangenetik,Specialist Doctor - Human Genetics,81484,8,Health & Education,onet_social_added,DEFAULT,ADJUSTED_ONET,1.0,28.0,72.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81484-104,Facharzt/-ärztin - Hygiene und Umweltmedizin,Specialist Doctor - Hygiene and Environmental Medicine,81484,8,Health & Education,onet_social_added,Registered Nurses,ADJUSTED_ONET,1.0,26.1,73.9,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81424-100,Facharzt/-ärztin - Innere Medizin,Specialist Doctor - Internal Medicine,81424,8,Health & Education,onet_tie_broken,DEFAULT,ADJUSTED_ONET,4.0,50.0,25.0,25.0,0.0,0.0,Human-Centric,none
81464-100,Facharzt/-ärztin - Kinder- u. Jugendpsychiat. u. -psychoth.,Specialist Doctor - Child and Adolescent Psychiatry and Psychotherapy,81464,8,Health & Education,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
81434-102,Facharzt/-ärztin - Kinder- und Jugendchirurgie,Specialist Doctor - Pediatric and Adolescent Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81414-100,Facharzt/-ärztin - Kinder- und Jugendmedizin,Specialist Doctor - Pediatrics and Adolescent Medicine,81414,8,Health & Education,none,,HIGH,6.0,83.3,16.7,0.0,0.0,0.0,Human-Centric,none
81814-100,Facharzt/-ärztin - Klinische Pharmakologie,Specialist Physician - Clinical Pharmacology,81814,8,Health & Education,none,,HIGH,10.0,70.0,30.0,0.0,0.0,0.0,Human-Centric,none
81214-101,Facharzt/-ärztin - Laboratoriumsmedizin,Specialist Physician - Laboratory Medicine,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81214-102,Facharzt/-ärztin - Mikrobiol./Virolog./Infektionsepi.,Specialist Physician - Microbiology/Virology/Infectious Disease Epidemiology,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81474-100,Facharzt/-ärztin - Mund-Kiefer-Gesichtschirurgie,Specialist Physician - Oral and Maxillofacial Surgery,81474,8,Health & Education,none,,HIGH,15.0,80.0,20.0,0.0,0.0,0.0,Human-Centric,none
81464-101,Facharzt/-ärztin - Nervenheilkunde,Specialist Physician - Neurology and Psychiatry,81464,8,Health & Education,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
81434-136,Facharzt/-ärztin - Neurochirurgie,Specialist Physician - Neurosurgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81464-102,Facharzt/-ärztin - Neurologie,Specialist Physician - Neurology,81464,8,Health & Education,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
81214-103,Facharzt/-ärztin - Neuropathologie,Specialist Physician - Neuropathology,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81234-101,Facharzt/-ärztin - Nuklearmedizin,Specialist Physician - Nuclear Medicine,81234,8,Health & Education,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
81434-103,Facharzt/-ärztin - Orthopädie und Unfallchirurgie,Specialist Physician - Orthopedics and Trauma Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81214-104,Facharzt/-ärztin - Pathologie,Specialist Physician - Pathology,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81814-101,Facharzt/-ärztin - Pharmakologie und Toxikologie,Specialist Physician - Pharmacology and Toxicology,81814,8,Health & Education,none,,HIGH,10.0,70.0,30.0,0.0,0.0,0.0,Human-Centric,none
81444-105,Facharzt/-ärztin - Phoniatrie und Pädaudiologie,Specialist Physician - Phoniatrics and Pediatric Audiology,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81484-106,Facharzt/-ärztin - Physikalische/Rehabilitative Medizin,Specialist Physician - Physical and Rehabilitative Medicine,81484,8,Health & Education,onet_social_added,Registered Nurses,ADJUSTED_ONET,1.0,26.1,73.9,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81484-107,Facharzt/-ärztin - Physiologie,Specialist Physician - Physiology,81484,8,Health & Education,onet_social_added,DEFAULT,ADJUSTED_ONET,1.0,28.0,72.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81434-104,"Facharzt/-ärztin - Plast., Rekonstrukt. und Ästh. Chirurgie","Specialist Physician - Plastic, Reconstructive and Aesthetic Surgery",81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81464-103,Facharzt/-ärztin - Psychiatrie und Psychotherapie,Specialist Physician - Psychiatry and Psychotherapy,81464,8,Health & Education,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
81464-104,Facharzt/-ärztin - Psychosom. Medizin u. Psychotherapie,Specialist Physician - Psychosomatic Medicine and Psychotherapy,81464,8,Health & Education,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
81234-100,Facharzt/-ärztin - Radiologie,Specialist Physician - Radiology,81234,8,Health & Education,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
81214-105,Facharzt/-ärztin - Rechtsmedizin,Specialist Physician - Forensic Medicine,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81234-102,Facharzt/-ärztin - Strahlentherapie,Medical Specialist - Radiation Therapy,81234,8,Health & Education,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
81434-106,Facharzt/-ärztin - Thoraxchirurgie,Medical Specialist - Thoracic Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81214-106,Facharzt/-ärztin - Transfusionsmedizin,Medical Specialist - Transfusion Medicine,81214,8,Health & Education,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
81444-104,Facharzt/-ärztin - Urologie,Medical Specialist - Urology,81444,8,Health & Education,none,,HIGH,10.0,70.0,20.0,10.0,0.0,0.0,Human-Centric,none
81434-107,Facharzt/-ärztin - Viszeralchirurgie,Medical Specialist - Visceral Surgery,81434,8,Health & Education,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
81484-105,Facharzt/-ärztin - Öffentliches Gesundheitswesen,Medical Specialist - Public Health,81484,8,Health & Education,onet_social_added,Registered Nurses,ADJUSTED_ONET,1.0,26.1,73.9,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
81722-100,Fachassistent/in - Hirnleistungstraining,Specialist Assistant - Cognitive Training,81722,8,Health & Education,none,,HIGH,11.0,81.8,18.2,0.0,0.0,0.0,Human-Centric,none
81213-101,Fachassistent/in - Mikrobiologie,Specialist Assistant - Microbiology,81213,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81233-100,Fachassistent/in - Nuklearmedizin,Specialist Assistant - Nuclear Medicine,81233,8,Health & Education,none,,HIGH,11.0,81.8,18.2,0.0,0.0,0.0,Human-Centric,none
81213-109,Fachassistent/in - Virologie,Specialist Assistant - Virology,81213,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83154-106,Fachberater/in - Altenhilfe,Specialist Consultant - Elderly Care,83154,8,Health & Education,none,,HIGH,12.0,91.7,0.0,8.3,0.0,0.0,Human-Centric,none
84413-100,Facherzieher/in - Musik,Specialist Educator - Music,84413,8,Health & Education,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83133-109,Facherzieher/in - verhaltensauffällige Kinder/Jugendliche,Specialist Educator - Behaviorally Challenged Children/Adolescents,83133,8,Health & Education,none,,HIGH,14.0,92.9,0.0,0.0,0.0,7.1,Human-Centric,none
83213-101,Fachhauswirtschafter/in,Specialist Home Economics Manager,83213,8,Health & Education,none,,HIGH,12.0,91.7,0.0,8.3,0.0,0.0,Human-Centric,none
81323-100,Fachkinderkrankenpfleger/in - Intensivpflege/Anästhesie,Pediatric Nurse Specialist - Intensive Care/Anesthesia,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-109,Fachkinderkrankenpfleger/in - Nephrologie,Pediatric Nurse Specialist - Nephrology,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-135,Fachkinderkrankenpfleger/in - Notfallpflege,Pediatric Nurse Specialist - Emergency Care,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-107,Fachkinderkrankenpfleger/in - Onkologie,Pediatric Nurse Specialist - Oncology,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-111,Fachkinderkrankenpfleger/in - Operations-/Endoskopiedienst,Pediatric Nurse Specialist - Operating Room/Endoscopy,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-112,Fachkinderkrankenpfleger/in - Palliativ-/Hospizpflege,Pediatric Nurse Specialist - Palliative/Hospice Care,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-103,Fachkinderkrankenpfleger/in - Psychiatrie,Specialist Pediatric Nurse - Psychiatry,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-110,Fachkinderkrankenpfleger/in - Rehabilitation/Langzeitpflege,Specialist Pediatric Nurse - Rehabilitation/Long-term Care,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
81323-105,Fachkinderkrankenschwester/-pfleger - Operationsdienst,Specialist Pediatric Nurse - Operating Theater,81323,8,Health & Education,onet_technical_added,Registered Nurses,ADJUSTED_ONET,16.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
83133-108,Fachkraft - Arbeits- und Berufsförderung,Specialist - Work and Vocational Rehabilitation,83133,8,Health & Education,none,,HIGH,14.0,92.9,0.0,0.0,0.0,7.1,Human-Centric,none
