task_id,occupation,berufenet_id,occupation_de,sector,task_text,paraphrase_de,label_5cat,PHYS,TPS,SIR,SPEC,VERIF,STD
BN_2898,Artist Agent,7074.0,Künstlervermittler/in (nicht bei der Agentur für Arbeit),other,Conduct castings with promising applicants and have portrait photos or videos made.,Ich führe Castings mit vielversprechenden Bewerbern durch und lasse Porträtfotos oder Videos anfertigen.,human_led,1,1,1,1,1,1
BN_2899,Artist Agent,7074.0,Künstlervermittler/in (nicht bei der Agentur für Arbeit),other,Pass the results of the castings to the clients.,Ich leite die Ergebnisse der Castings an die Auftraggeber weiter.,ai_assisted,0,0,0,1,1,1
BN_2900,Artist Agent,7074.0,Künstlervermittler/in (nicht bei der Agentur für Arbeit),other,"Maintain contacts with studios, theaters, advertising departments, and clients.","Ich pflege Kontakte zu Studios, Theatern, Werbeabteilungen und Klienten.",ai_assisted,0,0,0,1,1,1
BN_2901,Cultural Manager,9832.0,Kulturmanager/in,other,Start projects for cultural participation.,Projekte für kulturelle Teilhabe starten.,ai_assisted,0,0,0,1,1,1
BN_2902,Cultural Manager,9832.0,Kulturmanager/in,other,Organize livestreams and digital events.,Livestreams und digitale Veranstaltungen organisieren.,high_ai_potential,0,0,0,2,2,2
BN_2903,Cultural Manager,9832.0,Kulturmanager/in,other,Create exhibition concepts and design exhibits.,Ausstellungskonzepte erstellen und Exponate gestalten.,ai_assisted,0,0,0,2,1,1
BN_2904,Cultural Manager,9832.0,Kulturmanager/in,other,Plan and conduct tours.,Führungen planen und durchführen.,human_led,1,0,1,2,2,2
BN_2905,Cultural Manager,9832.0,Kulturmanager/in,other,Manage and expand collections.,Sammlungen betreuen und erweitern.,ai_assisted,0,0,0,1,1,1
BN_2906,Cultural Manager,9832.0,Kulturmanager/in,other,Plan and carry out scientific projects in cultural management.,Wissenschaftliche Projekte im Kulturmanagement planen und durchführen.,ai_assisted,0,0,0,2,1,1
BN_2907,Cultural Manager,9832.0,Kulturmanager/in,other,Support or conduct teaching assignments yourself.,Lehraufträge unterstützen oder selbst durchführen.,ai_assisted,0,0,0,1,1,1
BN_2908,Cultural Scientist,59462.0,Kulturwissenschaftler/in,other,"Explain culture through rituals, symbols, and religious practices.","Kultur durch Riten, Symbole und religiöse Praktiken erklären.",ai_assisted,0,0,0,1,1,1
BN_2909,Cultural Scientist,59462.0,Kulturwissenschaftler/in,other,Analyze the influence of media on culture.,Den Einfluss von Medien auf die Kultur analysieren.,ai_assisted,0,0,0,1,1,1
BN_2910,Cultural Scientist,59462.0,Kulturwissenschaftler/in,other,Implement and evaluate practical cultural projects.,Praktische Kulturprojekte umsetzen und auswerten.,ai_assisted,0,0,0,1,1,1
BN_2911,Cultural Scientist,59462.0,Kulturwissenschaftler/in,other,Conduct research projects and apply for funding.,Forschungsprojekte durchführen und finanzielle Mittel beantragen.,ai_assisted,0,0,0,1,1,1
BN_2912,Cultural Scientist,59462.0,Kulturwissenschaftler/in,other,Plan and conduct courses.,Lehrveranstaltungen planen und durchführen.,human_led,0,0,1,2,1,2
BN_2913,Customer Service Advisor,27818.0,Kundendienstberater/in,other,"talking to customers via email, phone, or social media","mit Kunden per E-Mail, Telefon oder in sozialen Netzwerken sprechen",human_led,0,0,1,1,1,1
BN_2914,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Accept orders and schedule appointments.,Aufträge annehmen und Termine planen,automatable,0,0,0,3,3,3
BN_2915,Customer Service Advisor,27818.0,Kundendienstberater/in,other,advising customers on products and services,Kunden zu Produkten und Dienstleistungen beraten,human_led,0,0,1,1,1,1
BN_2916,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Handle complaints and warranty cases.,Reklamationen und Garantiefälle bearbeiten,human_led,0,1,1,1,1,1
BN_2917,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Write invoices for customer orders.,Rechnungen schreiben,automatable,0,0,0,3,3,3
BN_2918,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Manage the online marketplace.,den Online-Marktplatz verwalten,high_ai_potential,0,0,0,2,2,2
BN_2919,Customer Service Advisor,27818.0,Kundendienstberater/in,other,taking on tasks in social media management and overseeing activities on social networks,Aufgaben im Social-Media-Management übernehmen und Aktivitäten in sozialen Netzwerken betreuen,ai_assisted,0,0,0,1,1,1
BN_2920,Customer Service Advisor,27818.0,Kundendienstberater/in,other,offering support for technical products,Support für technische Produkte anbieten,human_led,0,1,1,1,1,1
BN_2921,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Take on tasks in technical customer service.,Aufgaben im technischen Kundendienst übernehmen,ai_assisted,0,0,0,1,1,1
BN_2922,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Accept repair and customer service orders.,Reparatur- und Kundendienstaufträge annehmen,automatable,0,0,0,3,3,3
BN_2923,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Check repair costs and warranty claims.,Reparaturkosten und Garantieansprüche prüfen,automatable,0,0,0,3,3,3
BN_2924,Customer Service Advisor,27818.0,Kundendienstberater/in,other,using diagnostic tools to identify faults and damages,mit Diagnosegeräten Fehler und Schäden erkennen,human_led,1,0,0,2,2,2
BN_2925,Customer Service Advisor,27818.0,Kundendienstberater/in,other,passing orders to the right specialists,Aufträge an die richtigen Fachkräfte weitergeben,high_ai_potential,0,0,0,2,2,2
BN_2926,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Plan appointments for field staff.,Außendienstmitarbeiter terminlich planen,high_ai_potential,0,0,0,2,2,2
BN_2927,Customer Service Advisor,27818.0,Kundendienstberater/in,other,Train customer service and workshop staff.,Kundendienst- und Werkstattmitarbeiter schulen,human_led,0,0,1,2,1,2
BN_2928,Art Historian,58751.0,Kunsthistoriker/in,other,Pass on knowledge about art history from ancient times to today.,Wissen über Kunstgeschichte von der Antike bis heute weitergeben.,ai_assisted,0,0,0,1,1,1
BN_2929,Art Historian,58751.0,Kunsthistoriker/in,other,"Examine techniques, materials, and motives and study sources.","Techniken, Materialien und Motive untersuchen und Quellen studieren.",ai_assisted,0,0,0,1,1,1
BN_2930,Art Historian,58751.0,Kunsthistoriker/in,other,Analyze and describe artworks from the past and present.,Kunstwerke aus der Vergangenheit und Gegenwart analysieren und beschreiben.,ai_assisted,0,0,0,1,1,1
BN_2931,Art Historian,58751.0,Kunsthistoriker/in,other,"Teach, correct work, and conduct exams.","Unterricht geben, Arbeiten korrigieren und Prüfungen durchführen.",human_led,0,0,1,1,1,1
BN_2932,Art Historian,58751.0,Kunsthistoriker/in,other,Start and carry out research projects and apply for funding for research.,"Forschungsprojekte starten, durchführen und Geld für die Forschung beantragen.",ai_assisted,0,0,0,1,1,1
BN_2933,Art Expert,14851.0,Kunstsachverständige/r,other,"Classify artworks and antiques by time, style, and artist.","Kunstwerke und Antiquitäten nach Zeit, Stil und Künstler einordnen.",ai_assisted,0,0,0,2,2,1
BN_2934,Art Expert,14851.0,Kunstsachverständige/r,other,Determine the time period of an artwork.,Den Entstehungszeitraum eines Kunstwerks bestimmen.,ai_assisted,0,0,0,1,1,1
BN_2935,Art Expert,14851.0,Kunstsachverständige/r,other,Identify the artist or workshop of the artwork.,Den Künstler oder die Werkstatt des Kunstwerks identifizieren.,ai_assisted,0,0,0,1,1,1
BN_2936,Art Expert,14851.0,Kunstsachverständige/r,other,Assess the condition and market value of the artwork.,Den Zustand und den Wert des Kunstwerks auf dem Markt bewerten.,ai_assisted,0,0,0,2,1,1
BN_2937,Art Expert,14851.0,Kunstsachverständige/r,other,Advise potential buyers and search for specific artworks.,Kaufinteressenten beraten und nach speziellen Kunstwerken suchen.,human_led,0,1,1,1,1,1
BN_2938,Art Expert,14851.0,Kunstsachverständige/r,other,Evaluate risks and opportunities when buying or selling artworks.,Risiken und Chancen beim Kauf oder Verkauf von Kunstwerken einschätzen.,ai_assisted,0,0,0,1,1,1
BN_2939,Art Expert,14851.0,Kunstsachverständige/r,other,Give recommendations for buying or selling artworks.,Empfehlungen für den Kauf oder Verkauf von Kunstwerken geben.,human_led,0,1,0,1,1,1
BN_2940,Art Expert,14851.0,Kunstsachverständige/r,other,Buy or sell artworks at auction houses.,Kunstwerke in Auktionshäusern kaufen oder verkaufen.,ai_assisted,0,0,0,1,1,1
BN_2941,Art Expert,14851.0,Kunstsachverständige/r,other,Create expert opinions or assess situations in legal disputes.,Bei Rechtsstreitigkeiten Gutachten erstellen oder Sachverhalte beurteilen.,ai_assisted,0,0,0,1,1,1
BN_2942,Art Expert,14851.0,Kunstsachverständige/r,other,Advise on insurance for the safe transport of artworks.,Versicherungen über den sicheren Transport von Kunstwerken beraten.,human_led,0,0,1,1,1,1
BN_2943,Art Scientist,100521.0,Kunstwissenschaftler/in,other,Teach art history from ancient to contemporary periods and examine its sociological significance.,"Kenntnisse über Kunst von antiker bis zeitgenössischer Kunst vermitteln; künstlerische Arbeitsprozesse im historischen und zeitgenössischen Kontext reflektieren; Funktionen, Strukturen und soziologische Bedeutung von Kunst untersuchen",human_led,0,0,1,1,1,1
BN_2944,Art Scientist,100521.0,Kunstwissenschaftler/in,other,"Analyze techniques, materials, motifs, and forms of representation; conduct source studies.","Techniken, Materialien, Motive und Darstellungsformen analysieren; Quellenstudien durchführen",ai_assisted,0,0,0,1,1,1
BN_2945,Art Scientist,100521.0,Kunstwissenschaftler/in,other,"Analyze, interpret, and reflect on art objects from the past and present.","Kunstgegenstände aus Vergangenheit und Gegenwart analysieren, interpretieren und reflektieren",ai_assisted,0,0,0,1,1,1
BN_2946,Art Scientist,100521.0,Kunstwissenschaftler/in,other,Hold classes; correct written work; conduct exams.,Lehrveranstaltungen halten; schriftliche Arbeiten korrigieren; Prüfungen abnehmen,human_led,0,0,1,2,2,2
BN_2947,Art Scientist,100521.0,Kunstwissenschaftler/in,other,"Initiate, conduct, and possibly lead research projects; apply for research funding.","Forschungsprojekte initiieren, durchführen und ggf. leiten; Forschungsgelder beantragen",ai_assisted,0,0,0,1,1,1
BN_2948,Curator,35328.0,Kurator/in,other,Organize loans for exhibitions.,Leihgaben für Ausstellungen organisieren.,ai_assisted,0,0,0,2,1,2
BN_2949,Curator,35328.0,Kurator/in,other,Ensure the storage and care of artworks.,Die Lagerung und Pflege von Kunstwerken sicherstellen.,human_led,1,0,0,1,2,1
BN_2950,Curator,35328.0,Kurator/in,other,Plan and present permanent exhibitions.,Dauerausstellungen planen und präsentieren.,human_led,0,0,1,2,1,2
BN_2951,Curator,35328.0,Kurator/in,other,Arrange restoration work on artworks.,Restaurierungsarbeiten an Kunstwerken anordnen.,human_led,1,0,0,2,2,2
BN_2952,Curator,35328.0,Kurator/in,other,Plan tours for different target groups.,Führungen für verschiedene Zielgruppen planen.,ai_assisted,0,0,0,2,1,2
BN_2953,Curator,35328.0,Kurator/in,other,Organize special events in the museum.,Besondere Veranstaltungen im Museum organisieren.,ai_assisted,0,0,0,2,1,2
BN_2954,Curator,35328.0,Kurator/in,other,Offer advice on art installations in public spaces.,Beratung zu Kunstinstallationen im öffentlichen Raum anbieten.,human_led,0,1,1,1,1,1
BN_2955,Curator,35328.0,Kurator/in,other,Attract new sponsors for the museum.,Neue Sponsoren für das Museum gewinnen.,human_led,0,1,1,1,1,1
BN_2956,Curator,35328.0,Kurator/in,other,Follow current research results.,Aktuelle Forschungsergebnisse verfolgen.,ai_assisted,0,0,0,1,1,1
BN_2957,Curator,35328.0,Kurator/in,other,Handle financial and organizational tasks in the museum.,Finanz- und Organisationsaufgaben im Museum erledigen.,ai_assisted,0,0,0,1,1,1
BN_2958,Curator,35328.0,Kurator/in,other,Guide employees in the museum.,Mitarbeiter im Museum anleiten.,human_led,0,0,1,0,0,0
BN_2959,Curator,35328.0,Kurator/in,other,Plan and design special exhibitions.,Sonderausstellungen planen und gestalten.,ai_assisted,0,0,0,2,1,1
BN_2960,Curator,35328.0,Kurator/in,other,Evaluate the success of exhibitions by visitor numbers.,Den Erfolg von Ausstellungen durch Besucherzahlen auswerten.,high_ai_potential,0,0,0,2,3,2
BN_2961,Labor Manager,6313.0,Laborleiter/in,other,Plan and monitor workflows.,Arbeitsabläufe planen und überwachen.,ai_assisted,0,0,0,2,1,2
BN_2962,Labor Manager,6313.0,Laborleiter/in,other,Control and manage the use of equipment.,Den Einsatz von Geräten steuern und kontrollieren.,human_led,1,0,0,1,1,1
BN_2963,Labor Manager,6313.0,Laborleiter/in,other,Plan staff deployment and guide laboratory personnel.,Den Personaleinsatz planen und das Laborpersonal anleiten.,human_led,0,0,1,2,1,2
BN_2964,Labor Manager,6313.0,Laborleiter/in,other,Acquire and maintain laboratory equipment.,Die Laborausstattung beschaffen und pflegen.,human_led,1,0,0,2,2,2
BN_2965,Labor Manager,6313.0,Laborleiter/in,other,Monitor the timely execution of tasks.,Die termingerechte Durchführung der Arbeiten überwachen.,high_ai_potential,0,0,0,2,2,2
BN_2966,Labor Manager,6313.0,Laborleiter/in,other,Evaluate and document lab processes.,Laborprozesse auswerten und dokumentieren.,high_ai_potential,0,0,0,2,2,2
BN_2967,Labor Manager,6313.0,Laborleiter/in,other,carry out difficult lab work independently.,Schwierige Laborarbeiten selbst durchführen.,human_led,1,0,0,1,1,1
BN_2968,Labor Manager,6313.0,Laborleiter/in,other,Participate in planning and control.,Bei der Planung und Kontrolle mitarbeiten.,ai_assisted,0,0,0,1,1,1
BN_2969,Labor Manager,6313.0,Laborleiter/in,other,Assist in the implementation of a quality management system.,Bei der Einführung eines Qualitätsmanagements mitarbeiten.,ai_assisted,0,0,0,2,1,1
BN_2970,Labor Manager,6313.0,Laborleiter/in,other,Encourage the realignment of the laboratory.,Die Neuausrichtung des Labors anregen.,human_led,0,1,0,1,1,1
BN_2971,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Plan and conduct lessons for trainees in agriculture.,Ich plane und führe Unterricht für Auszubildende in der Landwirtschaft durch.,human_led,0,0,1,2,1,2
BN_2972,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Design and create curricula.,Ich konzipiere und erstelle Lehrpläne.,ai_assisted,0,0,0,2,1,1
BN_2973,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Prepare teaching materials.,Ich bereite Unterrichtsmaterialien vor.,ai_assisted,0,0,0,2,1,1
BN_2974,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Teach specific content about plant and animal production.,Ich vermittle fachspezifische Inhalte zu pflanzlicher und tierischer Erzeugung.,human_led,0,0,1,2,1,2
BN_2975,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Teach overarching subjects like business management and agricultural law.,Ich vermittle übergreifende Inhalte wie Betriebswirtschaft und Agrarrecht.,human_led,0,0,1,1,1,1
BN_2976,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Carry out school projects in agricultural businesses.,Ich führe Schulprojekte in landwirtschaftlichen Betrieben durch.,human_led,1,0,0,1,1,1
BN_2977,Agricultural Teacher,9360.0,Landwirtschaftslehrer/in,other,Create exam materials and conduct exams.,Ich erstelle Prüfungsunterlagen und nehme Prüfungen ab.,ai_assisted,0,0,0,2,1,2
BN_2978,Lean Manager,137220.0,Lean-Manager/in,other,Create strategies for an efficient value chain.,Strategien für eine effiziente Wertschöpfungskette erstellen.,ai_assisted,0,0,0,2,1,1
BN_2979,Lean Manager,137220.0,Lean-Manager/in,other,Analyze and present business processes and structures.,Geschäftsprozesse und Strukturen analysieren und darstellen.,ai_assisted,0,0,0,1,2,1
BN_2980,Lean Manager,137220.0,Lean-Manager/in,other,Evaluate the design of workplaces and the use of work tools.,Die Gestaltung von Arbeitsplätzen und den Einsatz von Arbeitsmitteln bewerten.,ai_assisted,0,0,0,1,1,1
BN_2981,Lean Manager,137220.0,Lean-Manager/in,other,Reduce unnecessary documentation and bureaucracy.,Unnötige Dokumentation und Bürokratie verringern.,ai_assisted,0,0,0,1,1,1
BN_2982,Lean Manager,137220.0,Lean-Manager/in,other,Reveal company numbers and hidden costs.,Unternehmenszahlen und versteckte Kosten aufdecken.,ai_assisted,0,0,0,1,1,1
